Date,Time,Nitrogen dioxide,Ozone,PM10,PM2.5,Sulphur dioxide
2024-03-06,07:00,42.0739,10.17807,36.275,31.745,0.19686
2024-03-06,08:00,-99,-99,-99,-99,-99
2024-03-06,09:00,-99,13.57076,43.775,34.953,-99
2024-03-06,10:00,-99,17.66195,42.95,33.137,-99
2024-03-06,11:00,40.25106,31.2826,36.2,28.326,-99
2024-03-06,12:00,33.22737,48.44562,25.85,20.212,-99
2024-03-06,13:00,27.95167,55.82971,20.625,15,1.11555
2024-03-06,14:00,33.60666,49.84261,22.3,15.613,0.9843
2024-03-06,15:00,35.88011,44.6039,23.875,16.132,0.78744
2024-03-06,16:00,41.44322,40.36303,20.7,14.104,0.78744
2024-03-06,17:00,63.17314,20.50582,24.425,17.76,1.31241
2024-03-06,18:00,45.25965,32.43013,20.975,15.401,0.45934
2024-03-06,19:00,50.48259,24.54711,18.55,14.693,0.3281
2024-03-06,20:00,50.8668,27.59055,15.025,11.651,0.19686
2024-03-06,21:00,42.83978,38.26755,11.975,9.009,0.19686
2024-03-06,22:00,67.03366,11.02624,18.5,13.821,0.72182
2024-03-06,23:00,72.60717,3.44258,25.05,19.693,1.31241
2024-03-07,00:00,58.43504,11.57506,30.55,26.203,0.52502
2024-03-07,01:00,50.81147,22.08575,31.625,27.311,-99
2024-03-07,02:00,43.96514,28.23916,29.475,25.613,0.39377
2024-03-07,03:00,50.26303,30.03529,24.95,22.076,0.39377
2024-03-07,04:00,37.76685,34.12647,27.925,23.962,0.45939
2024-03-07,05:00,39.94587,26.29335,31.225,27.406,0.59065
2024-03-07,06:00,30.79325,28.6383,30.1,26.51,0.59065
2024-03-07,07:00,44.40493,15.66625,37.55,32.241,1.24692
2024-03-07,08:00,46.34891,9.87872,44.15,37.146,1.4438
2024-03-07,09:00,59.38891,10.77678,51.5,40.92,2.1657
2024-03-07,10:00,51.88129,14.11958,56.5,46.533,2.49384
2024-03-07,11:00,49.25939,20.35614,55.425,43.184,2.23133
2024-03-07,12:00,49.45087,32.87916,42.375,30.991,2.03445
2024-03-07,13:00,42.61671,43.05723,35.625,26.179,1.83757
2024-03-07,14:00,49.44484,37.12002,37.375,27.618,1.4438
2024-03-07,15:00,52.11637,31.9312,43.65,32.076,2.10008
2024-03-07,16:00,52.59286,29.48647,37.3,26.722,1.77194
2024-03-07,17:00,53.70307,30.634,38.7,28.043,1.64068
2024-03-07,18:00,54.72166,34.22626,36.1,26.58,1.70631
2024-03-07,19:00,48.5197,36.5712,34.3,25.189,1.50943
2024-03-07,20:00,32.29243,40.46282,34.1,26.321,1.37817
2024-03-07,21:00,34.03519,38.06798,36.875,27.807,1.37817
2024-03-07,22:00,32.72988,31.78152,34.9,27.83,1.50943
2024-03-07,23:00,31.66386,28.38883,37.05,29.646,1.64068
2024-03-08,00:00,30.50595,24.14797,37.975,30.755,0.17503
2024-03-08,01:00,30.37677,17.49564,38.75,30.33,0.35005
2024-03-08,02:00,33.3999,15.26711,36.8,28.727,0.52508
2024-03-08,03:00,35.91958,17.56216,35.65,26.863,0.72198
2024-03-08,04:00,29.6171,24.49722,34.075,26.203,0.45944
2024-03-08,05:00,30.87833,18.85937,35.275,27.194,0.78761
2024-03-08,06:00,45.04662,6.6856,39.525,30.944,1.50959
2024-03-08,07:00,54.90455,5.78753,40.275,30.33,2.1003
2024-03-08,08:00,53.64128,7.23441,42.775,29.41,2.36284
2024-03-08,09:00,47.92178,23.9484,42.15,27.429,2.75665
2024-03-08,10:00,42.05036,36.12217,37.95,25.236,2.95355
2024-03-08,11:00,42.04851,41.11142,33.475,22.288,2.62538
2024-03-08,12:00,45.92498,40.76217,35.625,23.184,2.49411
2024-03-08,13:00,40.39694,41.80992,36.1,24.835,2.36284
2024-03-08,14:00,37.96862,44.00519,37.025,26.156,2.2972
2024-03-08,15:00,43.68699,32.48002,38.775,26.981,2.1003
2024-03-08,16:00,51.97874,26.89206,37.925,27.406,2.2972
2024-03-08,17:00,52.99031,21.85292,38.5,27.335,2.69101
2024-03-08,18:00,40.71896,30.98324,44.3,27.359,2.55974
2024-03-08,19:00,38.58338,39.16561,36.575,26.887,2.55974
2024-03-08,20:00,39.06871,30.33464,38.175,27.264,2.49411
2024-03-08,21:00,38.14703,28.43873,37.75,27.689,2.69101
2024-03-08,22:00,38.87409,34.17636,35.4,25.59,2.62538
2024-03-08,23:00,35.28738,37.86841,32.75,23.137,2.95355
2024-03-09,00:00,34.61831,37.25307,33.675,22.382,0.61265
2024-03-09,01:00,32.2884,35.32389,32.55,21.91,0.26257
2024-03-09,02:00,35.91235,29.78582,30.5,20.943,0.72206
2024-03-09,03:00,50.28597,19.85722,26.775,19.198,1.24719
2024-03-09,04:00,47.08645,15.11743,22.65,16.675,1.44411
2024-03-09,05:00,46.60575,23.34969,19.05,13.75,1.77232
2024-03-09,06:00,36.30748,44.00519,9,5.33,0.98462
2024-03-09,07:00,37.66889,44.00519,5.5,2.736,1.05026
2024-03-09,08:00,54.08018,23.74883,10.9,5.542,1.50976
2024-03-09,09:00,48.02247,23.59915,15.85,8.892,1.77232
2024-03-09,10:00,49.82166,24.19786,18.35,9.906,2.42873
2024-03-09,11:00,44.66777,38.5669,15.1,9.269,2.29745
2024-03-09,12:00,40.2968,49.59315,14.925,8.09,2.23181
2024-03-09,13:00,42.53208,51.38928,14.425,8.491,2.56002
2024-03-09,14:00,41.4159,44.20476,18.125,12.005,2.75694
2024-03-09,15:00,54.85655,37.66884,19.15,13.467,2.62566
2024-03-09,16:00,53.3533,33.52776,18.85,13.585,2.6913
2024-03-09,17:00,62.38074,21.65335,22.75,16.368,2.36309
2024-03-09,18:00,47.07734,24.44733,28.775,18.184,1.83796
2024-03-09,19:00,45.47335,23.39958,25.675,18.42,1.50976
2024-03-09,20:00,60.96844,15.81592,21.625,14.811,2.10053
2024-03-09,21:00,61.40271,11.52517,18.65,12.948,2.03489
2024-03-09,22:00,53.92909,18.85937,16.55,11.769,2.10053
2024-03-09,23:00,58.63915,8.03269,14.775,11.179,1.9036
2024-03-10,00:00,50.67781,12.63943,11.725,9.033,1.31297
2024-03-10,01:00,48.7912,19.62438,10.05,7.382,1.4005
2024-03-10,02:00,34.60016,34.97464,7.8,6.014,1.24732
2024-03-10,03:00,17.97685,52.33723,6.8,5.755,0.72213
2024-03-10,04:00,14.38155,59.62154,3.675,3.042,0.65648
2024-03-10,05:00,35.71826,43.40648,4.225,3.255,0.98473
2024-03-10,06:00,51.3641,31.68174,6.075,4.929,1.05038
2024-03-10,07:00,41.1557,29.9355,10.175,8.349,0.65648
2024-03-10,08:00,44.80392,30.18496,8.375,6.981,0.78778
2024-03-10,09:00,45.53418,33.17851,8.225,6.297,0.78778
2024-03-10,10:00,34.35557,41.21121,6.325,4.316,0.45954
2024-03-10,11:00,46.65377,36.32174,7.55,5.519,0.85343
2024-03-10,12:00,31.82764,36.77077,10.875,8.797,0.72213
2024-03-10,13:00,38.43878,21.40388,22.55,19.34,0.78778
2024-03-10,14:00,46.89713,18.51012,21.025,18.443,1.11602
2024-03-10,15:00,58.32309,14.6185,18.225,15.826,1.24732
2024-03-10,16:00,54.67802,15.46668,22.7,19.646,0.98473
2024-03-10,17:00,47.28379,15.9656,24.075,21.156,0.78778
2024-03-10,18:00,42.37513,11.27571,27.9,24.057,0.59084
2024-03-10,19:00,47.38394,14.36904,27.15,23.939,0.72213
2024-03-10,20:00,41.30474,12.32345,31.3,26.627,0.19695
2024-03-10,21:00,40.86568,10.22796,35.875,30.142,0.52519
2024-03-10,22:00,40.77224,10.07829,35.45,29.906,0.39389
2024-03-10,23:00,35.47249,11.67485,31.325,27.76,0.26259
2024-03-11,00:00,32.5646,20.35614,31.2,27.995,1.31311
2024-03-11,01:00,25.8814,15.43341,38.05,32.5,1.57573
2024-03-11,02:00,24.03359,26.29335,49.675,38.727,1.37877
2024-03-11,03:00,19.02216,32.03099,49.725,39.363,1.31311
2024-03-11,04:00,20.48137,33.32819,48.775,39.576,1.70705
2024-03-11,05:00,22.96415,28.33894,45.225,39.363,1.57573
2024-03-11,06:00,27.97735,23.74883,45.675,40.566,1.37877
2024-03-11,07:00,34.83967,20.50582,40.275,34.977,1.51008
2024-03-11,08:00,46.85973,16.36474,40.575,33.75,1.44442
2024-03-11,09:00,44.6715,17.81162,43,34.882,1.44442
2024-03-11,10:00,41.50948,22.6512,45.175,35.378,1.40065
2024-03-11,11:00,39.70812,23.59915,42.575,33.326,1.1818
2024-03-11,12:00,39.27062,23.54926,47.25,35.708,1.37877
2024-03-11,13:00,40.1008,22.85077,47.3,35.425,1.37877
2024-03-11,14:00,39.17191,27.24131,43.15,31.745,0.98483
2024-03-11,15:00,42.91988,25.9441,36.425,27.547,0.72221
2024-03-11,16:00,47.05506,19.25851,38.95,28.349,0.91918
2024-03-11,17:00,42.4767,22.6013,39.1,28.986,0.72221
2024-03-11,18:00,38.82542,23.20001,37.625,29.599,0.72221
2024-03-11,19:00,37.94875,23.2998,37.55,30.047,0.45959
2024-03-11,20:00,36.63336,24.69679,40.5,31.84,0.06566
2024-03-11,21:00,48.26288,21.50367,40.05,33.09,0.19697
2024-03-11,22:00,66.70848,18.11098,39.9,33.42,0.72221
2024-03-11,23:00,53.76462,12.82237,40.75,34.222,0.72221
2024-03-12,00:00,37.85952,16.29822,39.625,33.066,0.43775
2024-03-12,01:00,26.8839,24.87973,29.725,25.778,0.26265
2024-03-12,02:00,21.96518,28.38883,24.775,21.392,0.39398
2024-03-12,03:00,19.28649,35.07443,20.525,17.594,0.45964
2024-03-12,04:00,16.75411,41.01164,18.25,15.778,0.5253
2024-03-12,05:00,16.31563,45.60175,15.375,13.491,0.5253
2024-03-12,06:00,18.79943,51.18971,12.325,10.731,0.45964
2024-03-12,07:00,33.07047,40.11357,11.5,9.929,0.72229
2024-03-12,08:00,36.33423,40.06368,8.425,6.415,0.65663
2024-03-12,09:00,34.62978,40.21336,6.725,3.373,0.72229
2024-03-12,10:00,39.55021,35.77292,6.3,2.618,0.85361
2024-03-12,11:00,34.29076,33.2783,7.1,3.066,0.78795
2024-03-12,12:00,31.22238,33.57765,6.875,3.538,1.0506
2024-03-12,13:00,24.25651,38.06798,5.275,3.302,0.85361
2024-03-12,14:00,22.79505,37.12002,7,3.703,0.91928
2024-03-12,15:00,23.91491,34.5755,8.25,4.552,0.85361
2024-03-12,16:00,25.61948,35.274,5.4,2.877,1.0506
2024-03-12,17:00,28.10312,33.62755,4.475,2.665,0.91928
2024-03-12,18:00,22.45228,36.07228,6.3,3.703,0.72229
2024-03-12,19:00,23.32912,34.52561,8.3,5.66,0.72229
2024-03-12,20:00,20.11463,36.67099,10.25,7.547,0.59097
2024-03-12,21:00,18.99456,38.26755,8.725,6.344,0.72229
2024-03-12,22:00,16.31595,40.51271,6.05,4.198,0.59097
2024-03-12,23:00,11.68887,45.2525,6.125,3.962,0.59097
2024-03-13,00:00,9.94738,48.02985,6.65,4.198,0.61292
2024-03-13,01:00,6.56674,54.88175,6.4,4.104,0.26268
2024-03-13,02:00,6.09531,53.73422,6.6,3.868,0.39402
2024-03-13,03:00,5.51026,57.37638,5.5,3.208,0.39402
2024-03-13,04:00,6.19283,61.61724,3.275,1.792,0.39402
2024-03-13,05:00,8.28954,60.66928,2.825,1.58,0.39402
2024-03-13,06:00,9.50875,60.27014,4.4,2.311,0.26268
2024-03-13,07:00,15.40929,53.78412,5.75,3.042,0.39402
2024-03-13,08:00,14.72718,54.03358,6.8,3.16,0.59103
2024-03-13,09:00,16.43431,51.68863,7.375,3.797,0.45969
2024-03-13,10:00,15.89755,52.83616,8.825,4.033,0.6567
2024-03-13,11:00,15.89798,54.48261,9.2,4.245,0.78804
2024-03-13,12:00,15.50724,58.62369,8.825,4.316,0.6567
2024-03-13,13:00,17.11703,59.27229,10,5.448,1.18205
2024-03-13,14:00,15.60503,59.72132,9.225,4.859,0.91938
2024-03-13,15:00,15.01951,62.36563,9.7,4.976,0.72237
2024-03-13,16:00,15.45817,60.07057,8.375,4.575,0.72237
2024-03-13,17:00,17.31088,59.32218,7.775,4.458,0.6567
2024-03-13,18:00,17.9443,58.02498,8.55,5.189,0.52536
2024-03-13,19:00,20.52869,51.68863,9.925,6.533,0.59103
2024-03-13,20:00,19.89484,51.28949,9.7,6.486,0.52536
2024-03-13,21:00,18.48067,49.39358,8.75,5.708,0.45969
2024-03-13,22:00,20.13853,45.85121,9.05,5.849,0.39402
2024-03-13,23:00,18.67583,44.10497,8.775,5.66,0.39402
2024-03-14,00:00,18.09629,41.57708,9.1,6.25,0.17514
2024-03-14,01:00,16.2737,39.51486,8.875,6.109,0.35028
2024-03-14,02:00,13.47451,42.6082,7.925,4.859,0.26271
2024-03-14,03:00,12.93742,43.9054,7.2,4.434,0.13135
2024-03-14,04:00,14.54846,44.70368,6.825,4.198,0.13135
2024-03-14,05:00,16.74555,42.80777,6.45,3.915,0.19703
2024-03-14,06:00,18.01522,40.81207,7.925,5.189,0.32838
2024-03-14,07:00,23.38734,32.67959,12.05,8.326,0.13135
2024-03-14,08:00,19.28737,36.97034,12.875,7.972,0.45974
2024-03-14,09:00,19.28774,38.16776,12.4,6.792,0.32838
2024-03-14,10:00,20.06925,39.56475,12.5,6.344,0.59109
2024-03-14,11:00,20.45933,40.96174,13.425,6.627,0.78812
2024-03-14,12:00,16.84614,50.19186,12.05,6.392,0.65677
2024-03-14,13:00,12.64642,65.35918,12.075,6.486,0.91947
2024-03-14,14:00,14.45252,64.16176,11.05,5.778,0.98515
2024-03-14,15:00,15.47725,59.12261,10.875,5.448,0.91947
2024-03-14,16:00,15.81839,58.87315,7.825,4.976,0.91947
2024-03-14,17:00,21.82335,49.49336,8.925,6.226,0.59109
2024-03-14,18:00,20.11416,51.53895,10.4,7.335,0.32838
2024-03-14,19:00,18.9912,48.84476,10.925,8.137,0.72245
2024-03-14,20:00,14.25554,57.37638,7.25,5.731,0.65677
2024-03-14,21:00,11.76583,61.26799,4.8,3.491,0.59109
2024-03-14,22:00,12.15631,62.61509,5.375,4.009,0.52541
2024-03-14,23:00,10.64291,69.35058,7.125,4.764,0.52541
2024-03-15,00:00,9.90614,66.92247,6.675,4.34,1.75157
2024-03-15,01:00,8.73311,71.71215,7.225,4.976,1.83915
2024-03-15,02:00,7.67413,72.64348,8.125,5.307,1.51073
2024-03-15,03:00,7.03858,74.83875,8.65,5.637,1.57641
2024-03-15,04:00,7.8207,73.1923,10.25,6.368,1.70778
2024-03-15,05:00,8.30951,72.94284,10.9,6.722,1.51073
2024-03-15,06:00,10.75352,68.30283,9.25,5.967,1.57641
2024-03-15,07:00,14.56643,64.511,10.075,6.533,1.6421
2024-03-15,08:00,14.71359,66.00778,10.45,5.92,1.6421
2024-03-15,09:00,12.95395,67.45466,13.5,7.524,1.57641
2024-03-15,10:00,11.83004,69.25079,13.55,7.594,1.57641
2024-03-15,11:00,11.34097,73.49165,12.475,6.792,1.51073
2024-03-15,12:00,11.04806,72.4938,13.975,7.877,1.51073
2024-03-15,13:00,10.41254,74.78886,16.7,9.363,1.70778
2024-03-15,14:00,11.38999,73.49165,13.1,7.689,1.77346
2024-03-15,15:00,10.50977,76.23574,12.925,7.359,1.57641
2024-03-15,16:00,12.02474,71.1966,16.825,9.646,1.6421
2024-03-15,17:00,17.15711,61.51745,12.65,8.042,1.37936
2024-03-15,18:00,22.19095,52.73637,8.525,5.873,1.05094
2024-03-15,19:00,18.42737,54.93164,9.3,6.297,1.11663
2024-03-15,20:00,44.53356,37.81852,6.275,4.057,1.11663
2024-03-15,21:00,24.73588,47.34798,6.325,3.514,0.98526
2024-03-15,22:00,24.14924,50.89035,7.25,3.255,0.65684
2024-03-15,23:00,26.69079,50.24175,5.875,2.854,0.19705
2024-03-16,00:00,26.68809,46.10067,5.55,2.712,1.57658
2024-03-16,01:00,21.20731,51.22297,4.65,2.594,1.40141
2024-03-16,02:00,20.94643,48.5454,4.725,2.665,1.11675
2024-03-16,03:00,24.32314,43.55615,4.725,2.594,1.11675
2024-03-16,04:00,15.2691,48.5953,4.6,2.571,0.98536
2024-03-16,05:00,16.59019,45.45207,4.425,2.5,0.78829
2024-03-16,06:00,17.22697,42.95744,4.925,2.972,0.91967
2024-03-16,07:00,29.07248,36.77077,7.375,3.939,0.78829
2024-03-16,08:00,28.9255,41.11142,9.15,5.189,0.65691
2024-03-16,09:00,25.74702,41.51056,11.4,6.274,0.98536
2024-03-16,10:00,18.25702,50.69078,9.925,6.557,0.26276
2024-03-16,11:00,13.21553,59.12261,7.075,4.222,0.59122
2024-03-16,12:00,8.32035,70.59789,5.875,3.09,0.59122
2024-03-16,13:00,9.15224,73.1923,4.775,2.736,0.65691
2024-03-16,14:00,11.01181,71.24649,5.275,3.09,0.52553
2024-03-16,15:00,12.33303,71.09681,5.25,2.925,0.78829
2024-03-16,16:00,12.62635,71.59574,5.975,3.373,0.7226
2024-03-16,17:00,15.41568,67.40477,7.175,4.363,0.65691
2024-03-16,18:00,21.38603,60.27014,7.875,4.929,0.59122
2024-03-16,19:00,25.20299,54.93164,9.425,6.297,0.78829
2024-03-16,20:00,23.39223,55.33078,10.275,6.604,0.78829
2024-03-16,21:00,17.96005,60.76907,9.95,6.274,0.78829
2024-03-16,22:00,17.17723,59.72132,9.375,5.849,0.65691
2024-03-16,23:00,17.22627,54.73207,6.55,4.835,0.65691
2024-03-17,00:00,16.07097,54.14999,4.525,3.656,0.0876
2024-03-17,01:00,15.09089,49.95902,5.125,4.08,0.52558
2024-03-17,02:00,14.25787,47.64734,7.75,5.873,0.72268
2024-03-17,03:00,11.75919,45.2525,11.675,9.788,0.78837
2024-03-17,04:00,14.74788,36.87056,11.45,9.599,0.65698
2024-03-17,05:00,13.03314,41.01164,9.825,7.807,0.72268
2024-03-17,06:00,12.34708,42.05938,12.025,9.151,0.72268
2024-03-17,07:00,17.59051,37.56905,11.95,8.892,0.72268
2024-03-17,08:00,18.47252,40.41293,7.975,5.967,0.78837
2024-03-17,09:00,21.85394,38.76647,5.15,3.892,0.91977
2024-03-17,10:00,17.39513,56.32863,3.05,1.84,0.78837
2024-03-17,11:00,15.04309,54.83186,2.6,1.651,0.91977
2024-03-17,12:00,12.59323,52.83616,2.55,1.91,0.98547
2024-03-17,13:00,15.38644,57.62584,3.025,2.075,0.65698
2024-03-17,14:00,11.56385,60.61939,4.225,2.5,0.65698
2024-03-17,15:00,10.38827,63.61294,4.65,2.618,1.05117
2024-03-17,16:00,10.73073,65.45896,5.3,2.901,1.18256
2024-03-17,17:00,12.6903,62.41552,5.95,3.844,0.91977
2024-03-17,18:00,14.01298,57.52605,9.825,6.132,1.18256
2024-03-17,19:00,14.79716,54.98154,10.25,6.745,1.18256
2024-03-17,20:00,14.11101,56.62799,10.025,6.392,1.24826
2024-03-17,21:00,14.64986,51.78842,9.825,6.368,1.18256
2024-03-17,22:00,17.19766,45.20261,10.25,6.769,1.11687
2024-03-17,23:00,16.60974,44.15486,11.75,7.665,0.91977
2024-03-18,00:00,15.04355,45.16934,12,7.877,0.78846
2024-03-18,01:00,10.5959,51.95472,11.6,7.759,0.78846
2024-03-18,02:00,7.50556,53.38498,12.1,8.42,0.52564
2024-03-18,03:00,7.06407,56.67788,12.225,8.184,0.91987
2024-03-18,04:00,8.83008,62.11616,11.275,7.217,0.72275
2024-03-18,05:00,14.86398,58.42412,11.2,6.958,0.59135
2024-03-18,06:00,11.67537,57.57595,12.475,7.429,0.52564
2024-03-18,07:00,16.92512,57.97509,11.025,6.627,0.45993
2024-03-18,08:00,12.5101,63.16391,9.725,5.849,0.65705
2024-03-18,09:00,16.58207,56.5781,9.3,4.859,0.85417
2024-03-18,10:00,15.50306,61.56735,6.3,2.972,0.72275
2024-03-18,11:00,13.44219,63.11401,5.975,3.325,0.65705
2024-03-18,12:00,16.14017,61.56735,7.325,4.104,0.78846
2024-03-18,13:00,15.84578,64.31143,7.775,3.915,0.78846
2024-03-18,14:00,12.36264,70.14886,7.25,3.514,0.85417
2024-03-18,15:00,13.04942,69.30068,8.25,4.363,0.91987
2024-03-18,16:00,13.93225,69.10111,7.525,3.679,0.78846
2024-03-18,17:00,15.50171,69.15101,7.725,4.505,0.72275
2024-03-18,18:00,18.78813,66.60649,10.3,6.58,0.91987
2024-03-18,19:00,21.2898,61.41767,9.625,6.604,0.65705
2024-03-18,20:00,17.70891,64.91014,7.4,5.354,0.78846
2024-03-18,21:00,14.71652,67.40477,6.65,4.552,0.52564
2024-03-18,22:00,10.79224,70.69767,6.025,3.75,0.78846
2024-03-18,23:00,11.03739,69.15101,5.375,3.255,1.05128
2024-03-19,00:00,10.21562,64.32806,5.175,3.349,0.78854
2024-03-19,01:00,7.85836,70.78083,5.4,3.255,0.78854
2024-03-19,02:00,9.0861,64.96004,6.5,3.986,0.72283
2024-03-19,03:00,8.595,65.00993,7.05,3.939,0.78854
2024-03-19,04:00,9.97013,60.02068,6.7,3.656,0.65712
2024-03-19,05:00,9.47904,65.80821,6.375,3.467,0.59141
2024-03-19,06:00,11.88565,63.46326,7.15,3.844,0.98568
2024-03-19,07:00,15.37297,60.66928,7.925,4.552,0.5257
2024-03-19,08:00,14.68562,60.41982,10.3,4.528,0.59141
2024-03-19,09:00,14.48914,65.35918,9.6,3.726,0.59141
2024-03-19,10:00,13.50711,65.65853,5.725,2.83,0.59141
2024-03-19,11:00,13.16332,65.35918,5.75,2.642,0.45998
2024-03-19,12:00,13.75245,63.81251,5.225,2.594,0.5257
2024-03-19,13:00,14.34189,62.26584,5.925,2.783,0.39427
2024-03-19,14:00,13.31043,63.46326,5.4,2.264,0.39427
2024-03-19,15:00,14.489,58.82326,4.35,2.382,0.39427
2024-03-19,16:00,15.17647,60.46971,5.125,2.689,0.45998
2024-03-19,17:00,20.38251,52.43702,6.2,3.585,0.59141
2024-03-19,18:00,19.39997,52.33723,6.425,4.741,0.39427
2024-03-19,19:00,18.41766,55.8796,6.925,5.66,0.19714
2024-03-19,20:00,19.0561,54.13336,7.775,6.627,0.39427
2024-03-19,21:00,19.98918,52.68648,8.325,6.745,0.39427
2024-03-19,22:00,14.97965,56.72777,6.325,5.118,0.19714
2024-03-19,23:00,11.83656,62.41552,4.3,3.349,0.5257
2024-03-20,00:00,8.85113,67.12204,5.5,3.726,0.52575
2024-03-20,01:00,9.04778,65.72505,6.8,4.528,0.78863
2024-03-20,02:00,9.39195,61.41767,8.625,5.448,0.72291
2024-03-20,03:00,11.85053,53.63444,10.525,6.816,0.72291
2024-03-20,04:00,16.76766,48.19616,10.8,7.359,0.65719
2024-03-20,05:00,16.52194,41.41078,11.275,8.137,0.52575
2024-03-20,06:00,18.88225,41.46067,11.6,8.962,0.72291
2024-03-20,07:00,29.55351,39.2654,11.65,8.208,0.72291
2024-03-20,08:00,39.88169,35.12432,11.35,7.382,0.92007
2024-03-20,09:00,34.12817,42.5583,12.625,7.359,0.85435
2024-03-20,10:00,31.12947,50.09207,15.275,7.807,0.85435
2024-03-20,11:00,27.88455,56.77767,14.6,7.807,0.78863
2024-03-20,12:00,25.62181,60.32003,13,7.288,0.85435
2024-03-20,13:00,18.14662,68.65208,12.625,7.17,0.72291
2024-03-20,14:00,18.49079,71.69552,13.675,7.17,0.65719
2024-03-20,15:00,26.21234,70.04907,12.525,6.557,0.46003
2024-03-20,16:00,13.17872,77.8323,11.125,5.873,0.59147
2024-03-20,17:00,45.53708,48.79487,12.5,6.321,0.19716
2024-03-20,18:00,47.40534,34.92475,14.4,7.406,0.52575
2024-03-20,19:00,42.19212,34.92475,13.825,7.877,0.52575
2024-03-20,20:00,44.30644,31.03314,13.9,8.892,0.3286
2024-03-20,21:00,42.34011,25.79442,14.825,7.453,0.19716
2024-03-20,22:00,36.93172,26.19356,11.725,8.208,0.26288
2024-03-20,23:00,21.244,33.77722,12.15,10.236,0.26288
2024-03-21,00:00,20.87472,41.37751,6.15,4.882,0.61344
2024-03-21,01:00,20.34937,42.04275,5.325,4.127,0.17527
2024-03-21,02:00,16.34534,49.39358,6.425,5.33,0.39436
2024-03-21,03:00,10.63428,53.43487,6.425,5.401,0.39436
2024-03-21,04:00,17.18178,42.50841,7.1,6.109,0.26291
2024-03-21,05:00,14.03095,48.24605,9.3,8.09,0.19718
2024-03-21,06:00,20.97296,38.66669,10.7,8.962,0.06573
2024-03-21,07:00,32.15061,34.67529,11.025,8.538,0.32863
2024-03-21,08:00,40.2283,29.33679,17.925,11.675,0.52581
2024-03-21,09:00,34.56712,33.87701,18.525,11.58,0.52581
2024-03-21,10:00,31.71196,42.25895,14.25,9.741,0.65726
2024-03-21,11:00,19.74439,46.79917,14.425,9.245,0.32863
2024-03-21,12:00,17.13409,52.93594,16.825,11.392,0.78871
2024-03-21,13:00,17.92247,55.58025,18.625,12.783,0.98589
2024-03-21,14:00,16.29728,60.5196,13.675,8.774,0.59153
2024-03-21,15:00,16.44479,61.96649,11.525,6.604,0.39436
2024-03-21,16:00,15.90239,65.05982,7.15,3.797,0.39436
2024-03-21,17:00,15.45887,62.06627,6.525,3.561,0.46008
2024-03-21,18:00,17.77245,50.74067,11.75,8.09,0.78871
2024-03-21,19:00,17.28017,46.10067,11.8,8.844,0.92017
2024-03-21,20:00,15.85244,44.6039,12.85,9.882,0.78871
2024-03-21,21:00,14.52327,44.554,14.35,11.344,0.72299
2024-03-21,22:00,13.93254,42.40863,14.25,11.793,0.32863
2024-03-21,23:00,13.48936,40.5626,13.625,11.462,0.72299
2024-03-22,00:00,13.07816,41.84318,12.55,10.307,0
2024-03-22,01:00,10.12094,52.08777,14.525,12.146,0.61351
2024-03-22,02:00,8.23144,49.74282,14.475,11.934,0.32867
2024-03-22,03:00,7.54137,49.2439,13.75,11.321,0.32867
2024-03-22,04:00,7.78775,49.39358,12.175,9.741,0.32867
2024-03-22,05:00,9.71013,48.09637,10.25,8.019,0.46013
2024-03-22,06:00,12.12545,49.2439,8.6,6.58,0.52587
2024-03-22,07:00,14.49151,44.554,9.4,6.415,0.5916
2024-03-22,08:00,23.80876,36.77077,11.975,6.769,0.65733
2024-03-22,09:00,22.92066,32.6297,13.8,7.264,0.46013
2024-03-22,10:00,39.68187,34.02669,11.675,6.368,0.72307
2024-03-22,11:00,45.59902,40.96174,9.525,4.976,0.72307
2024-03-22,12:00,58.46547,46.89895,11.975,6.439,1.05173
2024-03-22,13:00,50.63021,35.77292,13,6.91,1.1832
2024-03-22,14:00,31.84462,52.28734,16.875,7.524,1.05173
2024-03-22,15:00,35.93713,47.64734,13.775,6.981,0.72307
2024-03-22,16:00,37.51454,51.18971,13.85,6.698,0.7888
2024-03-22,17:00,35.93593,50.49121,9.975,5.212,0.92026
2024-03-22,18:00,34.20978,49.8925,9.925,5.118,0.92026
2024-03-22,19:00,30.26513,52.28734,11.375,6.061,0.85453
2024-03-22,20:00,25.43467,57.82541,11.1,5.849,0.65733
2024-03-22,21:00,34.99803,47.74712,11.2,6.038,0.92026
2024-03-22,22:00,55.15946,37.61895,12.575,6.274,1.11746
2024-03-22,23:00,56.93432,39.21551,12.2,6.462,1.24893
2024-03-23,00:00,35.40006,49.0277,10,5.472,0.70123
2024-03-23,01:00,23.95101,56.27874,7.225,4.033,0.78888
2024-03-23,02:00,23.68771,59.67143,5.95,3.042,0.6574
2024-03-23,03:00,22.94752,60.96864,7.975,3.726,0.46018
2024-03-23,04:00,15.64359,63.36348,8.175,3.915,0.46018
2024-03-23,05:00,19.24642,55.82971,9.175,4.198,0.6574
2024-03-23,06:00,20.82593,52.18756,8.825,4.41,0.78888
2024-03-23,07:00,22.25813,55.231,10.275,4.929,0.9861
2024-03-23,08:00,19.49519,60.96864,12.25,4.976,1.05184
2024-03-23,09:00,26.8003,59.72132,10.275,4.387,0.9861
2024-03-23,10:00,32.871,65.10971,10.475,4.057,1.18332
