Hourly measurement data supplied by UK-air on,London Bloomsbury
Site Name,London Bloomsbury
Site Type,Urban Background
Region,Greater London
Latitude,-0.125889
Longitude,-0.125889
Notes:	 [1] All Data GMT hour ending;  [2] Some shorthand is used, V = Verified, P = Provisionally Verified, N = Not Verified, S = Suspect, [3] Unit of measurement (for pollutants) = ugm-3, [4] Instrument type is included in 'Status' for PM10 and PM2.5
Date,Time,Ozone,Status,Nitrogen dioxide,Status,Sulphur dioxide,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2024-01-01,00:00,62.33236,1,8.92151,1,2.18837,1,-99,1,-99,1
2024-01-01,01:00,63.33021,1,8.78182,1,1.48809,1,-99,1,-99,1
2024-01-01,02:00,61.61724,1,8.25901,1,1.31302,1,-99,1,-99,1
2024-01-01,03:00,63.01423,1,7.36963,1,0.91912,1,-99,1,-99,1
2024-01-01,04:00,63.56305,1,7.84072,1,1.05042,1,-99,1,-99,1
2024-01-01,05:00,63.56305,1,7.99774,1,0.91912,1,-99,1,-99,1
2024-01-01,06:00,62.36563,1,9.51257,1,0.78781,1,-99,1,-99,1
2024-01-01,07:00,59.52175,1,9.87941,1,0.91912,1,-99,1,-99,1
2024-01-01,08:00,55.08132,1,14.27005,1,0.19695,1,-99,1,-99,1
2024-01-01,09:00,55.77982,1,14.42788,1,0.39391,1,-99,1,-99,1
2024-01-01,10:00,52.23745,1,18.03684,1,0.59086,1,-99,1,-99,1
2024-01-01,11:00,59.2224,1,13.17698,1,0.59086,1,-99,1,-99,1
2024-01-01,12:00,57.92519,1,14.1706,1,0.52521,1,-99,1,-99,1
2024-01-01,13:00,58.37423,1,14.63742,1,0.39391,1,-99,1,-99,1
2024-01-01,14:00,54.08347,1,18.03311,1,0.72216,1,-99,1,-99,1
2024-01-01,15:00,48.04648,1,24.93113,1,0.98477,1,-99,1,-99,1
2024-01-01,16:00,44.95314,1,28.32816,1,0.85347,1,-99,1,-99,1
2024-01-01,17:00,48.5953,1,27.75363,1,0.91912,1,-99,1,-99,1
2024-01-01,18:00,55.13121,1,19.33972,1,1.11607,1,-99,1,-99,1
2024-01-01,19:00,59.92089,1,14.42548,1,1.24737,1,-99,1,-99,1
2024-01-01,20:00,59.27229,1,15.57639,1,1.50998,1,-99,1,-99,1
2024-01-01,21:00,61.56735,1,12.23162,1,1.77258,1,-99,1,-99,1
2024-01-01,22:00,66.40692,1,12.28121,1,2.03518,1,-99,1,-99,1
2024-01-01,23:00,75.28778,1,8.93804,1,2.10084,1,-99,1,-99,1
2024-01-02,00:00,75.10484,1,7.66531,1,0.52511,1,-99,1,-99,1
2024-01-02,01:00,72.44391,1,7.94435,1,0.52511,1,-99,1,-99,1
2024-01-02,02:00,76.83445,1,4.54688,1,0.52511,1,-99,1,-99,1
2024-01-02,03:00,79.32908,1,4.39173,1,0.32819,1,-99,1,-99,1
2024-01-02,04:00,70.74757,1,7.63038,1,0.32819,1,-99,1,-99,1
2024-01-02,05:00,71.24649,1,7.21343,1,0.39383,1,-99,1,-99,1
2024-01-02,06:00,68.5024,1,10.19216,1,0.45947,1,-99,1,-99,1
2024-01-02,07:00,57.02713,1,19.75673,1,0.52511,1,-99,1,-99,1
2024-01-02,08:00,38.11787,1,41.71537,1,0.78766,1,-99,1,-99,1
2024-01-02,09:00,33.72733,1,47.99388,1,0.85329,1,-99,1,-99,1
2024-01-02,10:00,38.51701,1,41.55942,1,1.31276,1,-99,1,-99,1
2024-01-02,11:00,67.10541,1,17.97984,1,1.31276,1,-99,1,-99,1
2024-01-02,12:00,67.95359,1,15.6295,1,1.44404,1,-99,1,-99,1
2024-01-02,13:00,69.55015,1,11.65849,1,2.03478,1,-99,1,-99,1
2024-01-02,14:00,73.54155,1,10.03593,1,2.23169,1,10.55,1,6.368,1
2024-01-02,15:00,80.42671,1,7.58055,1,2.29733,1,5.8,1,2.311,1
2024-01-02,16:00,81.12521,1,9.82907,1,2.16605,1,4,1,1.439,1
2024-01-02,17:00,73.14241,1,17.9836,1,1.50967,1,3.95,1,2.17,1
2024-01-02,18:00,73.69122,1,16.25654,1,1.11585,1,6.05,1,3.349,1
2024-01-02,19:00,70.19875,1,18.19181,1,1.05021,1,8.35,1,4.835,1
2024-01-02,20:00,70.39832,1,14.74038,1,0.98457,1,12.225,1,6.604,1
2024-01-02,21:00,69.89939,1,11.44813,1,0.98457,1,12.725,1,7.005,1
2024-01-02,22:00,69.10111,1,8.62535,1,0.85329,1,13.25,1,7.146,1
2024-01-02,23:00,69.25079,1,6.89964,1,0.72202,1,12,1,6.486,1
2024-01-03,00:00,69.91602,1,6.20222,1,1.05,1,11.5,1,6.061,1
2024-01-03,01:00,68.31946,1,6.62061,1,1.05,1,14.675,1,7.594,1
2024-01-03,02:00,71.24649,1,6.27316,1,1.05,1,16.025,1,8.561,1
2024-01-03,03:00,71.89509,1,6.68956,1,0.98437,1,12.875,1,6.958,1
2024-01-03,04:00,74.43961,1,5.43574,1,1.05,1,10.4,1,5.401,1
2024-01-03,05:00,72.94284,1,6.37631,1,0.98437,1,8.6,1,4.434,1
2024-01-03,06:00,68.05337,1,8.93728,1,0.91875,1,9.025,1,4.481,1
2024-01-03,07:00,62.46541,1,13.69426,1,0.91875,1,13.9,1,6.392,1
2024-01-03,08:00,56.22885,1,19.49876,1,1.18125,1,17.975,1,8.868,1
2024-01-03,09:00,57.72562,1,18.09008,1,1.18125,1,21.4,1,10.495,1
2024-01-03,10:00,61.41767,1,15.68695,1,1.05,1,17.75,1,8.962,1
2024-01-03,11:00,64.5609,1,13.90897,1,1.24687,1,14.5,1,7.5,1
2024-01-03,12:00,53.03573,1,32.27117,1,1.18125,1,7.95,1,4.222,1
2024-01-03,13:00,53.2353,1,29.08071,1,1.44375,1,7.975,1,4.434,1
2024-01-03,14:00,60.22025,1,22.69356,1,1.24687,1,6.775,1,3.632,1
2024-01-03,15:00,59.67143,1,25.56534,1,1.18125,1,7.15,1,3.656,1
2024-01-03,16:00,51.53895,1,36.33503,1,0.98437,1,7.1,1,4.175,1
2024-01-03,17:00,44.65379,1,36.58789,1,0.85312,1,10.25,1,5.731,1
2024-01-03,18:00,51.2396,1,30.15906,1,0.72187,1,10.225,1,6.274,1
2024-01-03,19:00,46.20046,1,42.18961,1,0.65625,1,6.825,1,4.764,1
2024-01-03,20:00,44.50411,1,29.47813,1,0.2625,1,8.275,1,5.873,1
2024-01-03,21:00,47.34798,1,25.55992,1,0.19688,1,7,1,4.859,1
2024-01-03,22:00,41.31099,1,29.11507,1,0.39375,1,6.65,1,4.057,1
2024-01-03,23:00,36.92045,1,29.99796,1,0.45937,1,8.15,1,4.859,1
2024-01-04,00:00,49.55988,1,14.56392,1,0.9623,1,7.25,1,3.986,1
2024-01-04,01:00,56.47831,1,9.54683,1,0.52489,1,4.85,1,2.83,1
2024-01-04,02:00,59.42197,1,8.10124,1,0.78734,1,3.975,1,2.241,1
2024-01-04,03:00,63.51315,1,6.4811,1,0.45928,1,5.075,1,2.594,1
2024-01-04,04:00,64.21165,1,6.84633,1,0.45928,1,7.325,1,3.679,1
2024-01-04,05:00,60.5196,1,10.08688,1,0.32806,1,8.725,1,4.717,1
2024-01-04,06:00,56.17896,1,12.75264,1,0.26245,1,10.975,1,5.566,1
2024-01-04,07:00,53.43487,1,15.41812,1,0.26245,1,11.175,1,5.873,1
2024-01-04,08:00,46.05078,1,22.42422,1,0.32806,1,12.575,1,6.132,1
2024-01-04,09:00,46.30024,1,24.52367,1,0.26245,1,15.775,1,6.722,1
2024-01-04,10:00,46.10067,1,25.78187,1,0.45928,1,17.65,1,7.335,1
2024-01-04,11:00,49.49336,1,24.89164,1,0.72173,1,21.725,1,10.731,1
2024-01-04,12:00,49.04433,1,27.23868,1,0.78734,1,19.85,1,8.939,1
2024-01-04,13:00,38.46712,1,39.41926,1,0.78734,1,21.2,1,9.976,1
2024-01-04,14:00,29.48647,1,47.90242,1,1.50907,1,22.425,1,9.953,1
2024-01-04,15:00,25.14582,1,49.58603,1,1.44345,1,19.9,1,9.576,1
2024-01-04,16:00,31.63185,1,47.96534,1,1.44345,1,12.475,1,6.557,1
2024-01-04,17:00,40.01379,1,39.74482,1,1.37784,1,8,1,5.613,1
2024-01-04,18:00,48.89465,1,29.49763,1,1.37784,1,5.875,1,4.363,1
2024-01-04,19:00,45.85121,1,31.00532,1,1.37784,1,5.05,1,3.75,1
2024-01-04,20:00,33.32819,1,36.96826,1,1.44345,1,5.1,1,4.363,1
2024-01-04,21:00,27.49077,1,43.18371,1,1.7059,1,5.675,1,4.575,1
2024-01-04,22:00,33.67744,1,36.28431,1,1.64029,1,3.675,1,3.09,1
2024-01-04,23:00,53.18541,1,20.86236,1,1.57468,1,2.2,1,1.722,1
2024-01-05,00:00,61.93322,1,12.69422,1,1.4869,1,1.25,1,0.967,1
2024-01-05,01:00,71.04692,1,8.36979,1,1.13704,1,1.175,1,0.873,1
2024-01-05,02:00,76.18585,1,7.47918,1,1.18077,1,1.4,1,0.943,1
2024-01-05,03:00,70.09896,1,8.36805,1,0.91838,1,1.625,1,1.226,1
2024-01-05,04:00,49.54325,1,15.78862,1,0.98398,1,3.825,1,3.208,1
2024-01-05,05:00,34.22626,1,21.38888,1,1.18077,1,12.5,1,10,1
2024-01-05,06:00,30.38453,1,25.58353,1,1.11517,1,11.275,1,8.962,1
2024-01-05,07:00,31.58195,1,25.26145,1,0.98398,1,11.675,1,8.915,1
2024-01-05,08:00,23.2998,1,37.67595,1,1.44316,1,12.825,1,9.929,1
2024-01-05,09:00,19.40818,1,44.07879,1,1.31197,1,12.225,1,8.844,1
2024-01-05,10:00,22.80087,1,36.48599,1,1.24637,1,11.4,1,8.396,1
2024-01-05,11:00,26.94195,1,31.27304,1,1.31197,1,11.325,1,8.184,1
2024-01-05,12:00,24.89636,1,35.14672,1,1.31197,1,12.875,1,7.5,1
2024-01-05,13:00,24.34754,1,35.49869,1,1.11517,1,13.35,1,8.09,1
2024-01-05,14:00,26.99184,1,33.65766,1,1.04957,1,10.875,1,7.241,1
2024-01-05,15:00,21.65335,1,38.67788,1,0.91838,1,10.225,1,6.769,1
2024-01-05,16:00,17.21291,1,40.75974,1,0.85278,1,10.7,1,6.934,1
2024-01-05,17:00,14.51872,1,43.41888,1,0.72158,1,10.075,1,6.25,1
2024-01-05,18:00,12.52302,1,45.21042,1,0.72158,1,11.35,1,8.09,1
2024-01-05,19:00,18.75958,1,40.14236,1,0.52479,1,9.3,1,7.5,1
2024-01-05,20:00,23.00044,1,33.99748,1,0.32799,1,9.225,1,7.429,1
2024-01-05,21:00,27.34109,1,28.13209,1,0.1312,1,7.6,1,5.967,1
2024-01-05,22:00,21.75313,1,30.11939,1,0.26239,1,8.4,1,6.533,1
2024-01-05,23:00,18.6598,1,31.22306,1,0.1312,1,11.425,1,9.175,1
2024-01-06,00:00,18.89263,1,29.98292,1,1.57405,1,9.775,1,7.594,1
2024-01-06,01:00,25.14582,1,22.65255,1,1.57405,1,8.275,1,6.439,1
2024-01-06,02:00,20.95485,1,25.72247,1,1.57405,1,10.2,1,8.16,1
2024-01-06,03:00,21.75313,1,26.50711,1,1.63963,1,8.775,1,6.887,1
2024-01-06,04:00,35.47357,1,18.24601,1,1.7708,1,6.825,1,5.189,1
2024-01-06,05:00,35.87271,1,18.82275,1,1.57405,1,6.4,1,4.764,1
2024-01-06,06:00,29.63615,1,25.25803,1,-99,1,7.225,1,4.623,1
2024-01-06,07:00,30.38453,1,22.64535,1,1.4866,1,6.475,1,4.222,1
2024-01-06,08:00,25.44518,1,31.70585,1,1.24612,1,6.875,1,4.009,1
2024-01-06,09:00,26.5927,1,32.77237,1,1.37729,1,9.1,1,4.34,1
2024-01-06,10:00,28.73808,1,29.64635,1,1.37729,1,7.825,1,4.08,1
2024-01-06,11:00,37.96819,1,22.3013,1,1.24612,1,6.175,1,3.231,1
2024-01-06,12:00,37.36948,1,24.07709,1,0.91819,1,4.9,1,2.948,1
2024-01-06,13:00,30.98324,1,30.41009,1,0.78702,1,6.775,1,4.269,1
2024-01-06,14:00,34.67529,1,26.16111,1,1.04936,1,6.05,1,3.962,1
2024-01-06,15:00,30.5841,1,31.18498,1,0.65585,1,6.575,1,4.316,1
2024-01-06,16:00,32.13077,1,28.66539,1,0.4591,1,6.25,1,3.939,1
2024-01-06,17:00,25.04604,1,36.41091,1,0.65585,1,7.175,1,5,1
2024-01-06,18:00,24.79657,1,34.04863,1,0.32793,1,8.55,1,6.91,1
2024-01-06,19:00,25.9441,1,31.38091,1,0.32793,1,9.95,1,7.877,1
2024-01-06,20:00,24.99614,1,32.42654,1,0.65585,1,10.725,1,8.491,1
2024-01-06,21:00,30.23486,1,25.78252,1,0.32793,1,9.075,1,7.594,1
2024-01-06,22:00,33.57765,1,26.20473,1,0.19676,1,6.95,1,5.354,1
2024-01-06,23:00,50.49121,1,16.8399,1,0.13117,1,5.925,1,3.726,1
2024-01-07,00:00,51.42254,1,16.93919,1,0.78687,1,7.275,1,4.009,1
2024-01-07,01:00,51.82168,1,16.52228,1,1.13658,1,8.3,1,4.104,1
2024-01-07,02:00,54.33293,1,16.41468,1,0.98358,1,7.95,1,3.868,1
2024-01-07,03:00,62.06627,1,11.24157,1,0.85244,1,6.625,1,3.09,1
2024-01-07,04:00,55.68003,1,17.56567,1,0.72129,1,6.9,1,3.231,1
2024-01-07,05:00,57.12691,1,17.19736,1,0.98358,1,5.475,1,2.83,1
2024-01-07,06:00,56.5282,1,16.88665,1,0.85244,1,6.175,1,2.759,1
2024-01-07,07:00,52.63659,1,17.04679,1,0.65572,1,5.7,1,2.877,1
2024-01-07,08:00,46.84906,1,21.50268,1,0.78687,1,5.225,1,2.901,1
2024-01-07,09:00,43.45637,1,27.1135,1,0.85244,1,5.8,1,2.759,1
2024-01-07,10:00,49.2439,1,21.04617,1,0.65572,1,6.2,1,3.184,1
2024-01-07,11:00,58.37423,1,17.69435,1,0.59015,1,8.675,1,3.939,1
2024-01-07,12:00,64.26154,1,15.38338,1,0.52458,1,10.025,1,4.599,1
2024-01-07,13:00,60.46971,1,19.14958,1,0.45901,1,10.1,1,4.976,1
2024-01-07,14:00,62.5652,1,19.25409,1,0.26229,1,10.85,1,4.976,1
2024-01-07,15:00,60.71917,1,22.70733,1,0.45901,1,10.9,1,5.354,1
2024-01-07,16:00,58.62369,1,23.59452,1,0.26229,1,10.875,1,5.59,1
2024-01-07,17:00,56.97724,1,23.48467,1,0.45901,1,11.6,1,6.297,1
2024-01-07,18:00,54.08347,1,22.79554,1,0.39343,1,10.925,1,6.745,1
2024-01-07,19:00,44.25465,1,31.2199,1,0.39343,1,13.05,1,8.042,1
2024-01-07,20:00,40.71228,1,33.72667,1,0.39343,1,13.45,1,8.09,1
2024-01-07,21:00,40.81207,1,31.21906,1,0.32786,1,12.675,1,7.642,1
2024-01-07,22:00,45.20261,1,26.19933,1,0.39343,1,11.375,1,7.099,1
2024-01-07,23:00,48.14626,1,22.43201,1,0.19672,1,8.8,1,5.259,1
2024-01-08,00:00,56.67788,1,14.71053,1,0.43706,1,7.275,1,3.538,1
2024-01-08,01:00,55.21437,1,16.93889,1,0.34965,1,6.85,1,3.09,1
2024-01-08,02:00,51.93809,1,19.18731,1,0.52447,1,7.075,1,3.491,1
2024-01-08,03:00,52.18756,1,17.51576,1,0.65559,1,7.25,1,3.632,1
2024-01-08,04:00,53.48476,1,17.36353,1,0.65559,1,6.475,1,3.443,1
2024-01-08,05:00,50.64089,1,21.02186,1,0.72115,1,6.15,1,3.113,1
2024-01-08,06:00,52.18756,1,23.96082,1,0.72115,1,6.275,1,2.972,1
2024-01-08,07:00,47.84691,1,29.1947,1,0.65559,1,6.775,1,3.137,1
2024-01-08,08:00,44.50411,1,33.85775,1,0.59003,1,8.225,1,3.396,1
2024-01-08,09:00,42.15916,1,34.22522,1,0.59003,1,9.95,1,4.009,1
2024-01-08,10:00,46.89895,1,28.52844,1,0.52447,1,10.95,1,4.882,1
2024-01-08,11:00,48.39573,1,21.77439,1,0.59003,1,11.35,1,5.33,1
2024-01-08,12:00,46.5497,1,23.24231,1,0.52447,1,11.05,1,5.259,1
2024-01-08,13:00,45.60175,1,22.61272,1,0.65559,1,10.85,1,6.274,1
2024-01-08,14:00,51.08992,1,18.10756,1,0.65559,1,10.3,1,5.189,1
2024-01-08,15:00,48.64519,1,19.57123,1,0.32779,1,9.475,1,4.717,1
2024-01-08,16:00,43.45637,1,26.47552,1,0.52447,1,8.6,1,5.142,1
2024-01-08,17:00,45.35228,1,25.84224,1,0.59003,1,9.9,1,5.896,1
2024-01-08,18:00,47.74712,1,22.54203,1,0.52447,1,10.45,1,6.132,1
2024-01-08,19:00,49.49336,1,19.03594,1,0.45891,1,12.15,1,7.052,1
2024-01-08,20:00,45.60175,1,21.28398,1,0.39335,1,14.4,1,7.995,1
2024-01-08,21:00,46.89895,1,20.92274,1,0.65559,1,14.95,1,7.925,1
2024-01-08,22:00,44.20476,1,26.01232,1,0.72115,1,16.6,1,8.184,1
2024-01-08,23:00,44.95314,1,25.48043,1,0.72115,1,17.225,1,8.491,1
2024-01-09,00:00,47.76375,1,19.32457,1,0.96134,1,16.75,1,8.491,1
2024-01-09,01:00,50.29164,1,15.55087,1,0.78655,1,16.45,1,8.113,1
2024-01-09,02:00,46.69938,1,23.43367,1,0.721,1,15.225,1,7.948,1
2024-01-09,03:00,48.04648,1,20.60969,1,0.65546,1,14.925,1,7.783,1
2024-01-09,04:00,49.59315,1,17.04871,1,0.721,1,14.475,1,7.642,1
2024-01-09,05:00,49.29379,1,15.01225,1,0.26218,1,14.95,1,7.571,1
2024-01-09,06:00,46.00089,1,18.72798,1,0.52437,1,14.15,1,7.571,1
2024-01-09,07:00,42.40863,1,22.18502,1,0.78655,1,15.475,1,7.925,1
2024-01-09,08:00,40.41293,1,26.37732,1,0.721,1,16.225,1,7.901,1
2024-01-09,09:00,37.56905,1,31.69154,1,0.78655,1,16.35,1,7.618,1
2024-01-09,10:00,37.56905,1,28.96806,1,0.91764,1,17.375,1,7.759,1
2024-01-09,11:00,49.49336,1,21.37727,1,0.98318,1,18.9,1,9.057,1
2024-01-09,12:00,50.5411,1,22.733,1,0.98318,1,17.075,1,7.359,1
2024-01-09,13:00,50.29164,1,23.35433,1,0.98318,1,16.925,1,7.759,1
2024-01-09,14:00,47.29809,1,25.92162,1,1.11428,1,17.45,1,7.665,1
2024-01-09,15:00,45.00304,1,30.52481,1,1.17982,1,16.725,1,7.217,1
2024-01-09,16:00,44.85336,1,30.61387,1,1.11428,1,17.425,1,6.769,1
2024-01-09,17:00,47.74712,1,28.92403,1,0.98318,1,13.3,1,6.368,1
2024-01-09,18:00,51.63874,1,24.53043,1,0.78655,1,12.825,1,6.509,1
2024-01-09,19:00,51.83831,1,25.20601,1,0.721,1,14.65,1,7.382,1
2024-01-09,20:00,51.8882,1,25.04782,1,0.91764,1,15.05,1,8.019,1
2024-01-09,21:00,51.8882,1,23.5276,1,0.85209,1,16,1,7.288,1
2024-01-09,22:00,52.18756,1,22.8503,1,0.85209,1,12.975,1,6.486,1
2024-01-09,23:00,51.93809,1,20.07743,1,0.98318,1,12.425,1,6.038,1
2024-01-10,00:00,50.95687,1,18.95836,1,0.26213,1,11.25,1,5.542,1
2024-01-10,01:00,52.22082,1,15.19417,1,0.08738,1,12.05,1,5.165,1
2024-01-10,02:00,48.99444,1,15.36951,1,0.26213,1,10.35,1,4.693,1
2024-01-10,03:00,48.5454,1,14.37553,1,0.32766,1,9.65,1,4.693,1
2024-01-10,04:00,45.45207,1,18.92506,1,0.1966,1,10.425,1,4.906,1
2024-01-10,05:00,45.85121,1,23.27654,1,0.52426,1,13.075,1,5.118,1
2024-01-10,06:00,40.01379,1,31.39028,1,0.65532,1,12.425,1,5.142,1
2024-01-10,07:00,33.02884,1,39.69689,1,0.78639,1,12.325,1,5.283,1
2024-01-10,08:00,26.89206,1,50.84475,1,0.78639,1,16.8,1,5.967,1
2024-01-10,09:00,30.38453,1,-99,1,-99,1,20.5,1,6.745,1
2024-01-10,10:00,46.5497,1,-99,1,-99,1,15.175,1,5.425,1
2024-01-10,11:00,46.10067,1,25.24136,1,-99,1,18.375,1,7.594,1
2024-01-10,12:00,50.34153,1,25.03494,1,3.14556,1,16.35,1,5.92,1
2024-01-10,13:00,48.24605,1,27.97096,1,2.35917,1,14.175,1,5.825,1
2024-01-10,14:00,49.2439,1,29.07318,1,1.76938,1,12.7,1,4.953,1
2024-01-10,15:00,49.74282,1,31.58598,1,2.68683,1,38.45,1,7.217,1
2024-01-10,16:00,41.9097,1,37.38585,1,1.31065,1,14.35,1,5.472,1
2024-01-10,17:00,40.6125,1,40.40935,1,1.31065,1,14.925,1,6.368,1
2024-01-10,18:00,37.41938,1,41.54394,1,1.17959,1,14.6,1,6.816,1
2024-01-10,19:00,44.20476,1,32.17034,1,0.91745,1,13.875,1,6.863,1
2024-01-10,20:00,45.20261,1,28.8137,1,0.58979,1,13.525,1,7.099,1
2024-01-10,21:00,45.20261,1,26.25442,1,0.45873,1,14.225,1,7.264,1
2024-01-10,22:00,37.46927,1,31.48816,1,0.58979,1,14.55,1,7.877,1
2024-01-10,23:00,31.13292,1,32.72725,1,0.32766,1,14.55,1,8.231,1
2024-01-11,00:00,26.60933,1,36.74768,1,0.87414,1,15.625,1,9.387,1
2024-01-11,01:00,26.14367,1,32.97348,1,0.87414,1,14.9,1,9.08,1
2024-01-11,02:00,28.48862,1,27.96843,1,0.52449,1,13.8,1,8.679,1
2024-01-11,03:00,26.09378,1,27.55503,1,0.52449,1,15.7,1,11.109,1
2024-01-11,04:00,22.40173,1,30.6389,1,0.52449,1,14.85,1,10.094,1
2024-01-11,05:00,24.19786,1,29.49371,1,0.39336,1,14.225,1,9.764,1
2024-01-11,06:00,24.29765,1,32.33411,1,0.72117,1,14.125,1,9.175,1
2024-01-11,07:00,17.86152,1,43.22267,1,0.39336,1,13.75,1,7.453,1
2024-01-11,08:00,9.67915,1,53.92138,1,0.85229,1,15,1,7.665,1
2024-01-11,09:00,11.67485,1,51.19258,1,1.44233,1,15.325,1,8.538,1
2024-01-11,10:00,20.35614,1,44.95768,1,1.63901,1,14.75,1,8.726,1
2024-01-11,11:00,32.13077,1,36.62855,1,0.78672,1,12.75,1,6.533,1
2024-01-11,12:00,39.16561,1,32.9981,1,0.6556,1,12.35,1,5.731,1
2024-01-11,13:00,41.56045,1,30.42295,1,0.59004,1,10.775,1,5.825,1
2024-01-11,14:00,37.66884,1,34.857,1,0.45892,1,10.625,1,5.094,1
2024-01-11,15:00,29.08733,1,44.42699,1,0.45892,1,15.825,1,6.745,1
2024-01-11,16:00,21.00474,1,52.24372,1,0.78672,1,13.975,1,6.981,1
2024-01-11,17:00,17.81162,1,51.91904,1,0.45892,1,15.55,1,10.236,1
2024-01-11,18:00,24.04819,1,44.21512,1,0.45892,1,16.5,1,11.439,1
2024-01-11,19:00,33.67744,1,36.29791,1,0.39336,1,16.725,1,10.495,1
2024-01-11,20:00,34.97464,1,32.43689,1,0.13112,1,11.85,1,7.948,1
2024-01-11,21:00,37.21981,1,31.0741,1,0.45892,1,9.05,1,6.368,1
2024-01-11,22:00,35.07443,1,30.54587,1,0.19668,1,8,1,6.203,1
2024-01-11,23:00,37.02024,1,28.60919,1,0.13112,1,8.4,1,5.967,1
2024-01-12,00:00,44.57063,1,24.54297,1,0.08745,1,9.65,1,5.495,1
2024-01-12,01:00,47.56418,1,20.21564,1,0,1,12.25,1,6.321,1
2024-01-12,02:00,50.79057,1,17.87821,1,0.19677,1,14.525,1,7.594,1
2024-01-12,03:00,56.87745,1,13.96037,1,0.13118,1,15.85,1,8.467,1
2024-01-12,04:00,57.82541,1,13.5407,1,0.06559,1,17.15,1,8.632,1
2024-01-12,05:00,53.08562,1,17.92989,1,0.06559,1,16.375,1,8.396,1
2024-01-12,06:00,53.08562,1,19.97829,1,0.06559,1,14.85,1,7.665,1
2024-01-12,07:00,45.45207,1,28.71583,1,0,1,13.225,1,6.816,1
2024-01-12,08:00,40.06368,1,32.4264,1,0.26235,1,14,1,6.368,1
2024-01-12,09:00,39.11572,1,35.33154,1,0.52471,1,12.625,1,5.59,1
2024-01-12,10:00,42.5583,1,31.51535,1,0.32794,1,11.55,1,5.542,1
2024-01-12,11:00,41.16131,1,32.86518,1,0.45912,1,9.15,1,4.198,1
2024-01-12,12:00,42.25895,1,29.56601,1,0.39353,1,9.95,1,4.34,1
2024-01-12,13:00,41.16131,1,30.50928,1,0.65589,1,9.075,1,4.741,1
2024-01-12,14:00,37.07013,1,34.01144,1,0.52471,1,9.675,1,5.071,1
2024-01-12,15:00,37.81852,1,32.26795,1,0.45912,1,9.675,1,4.481,1
2024-01-12,16:00,35.9226,1,33.36824,1,0.72147,1,9.45,1,5.425,1
2024-01-12,17:00,37.66884,1,32.73873,1,0.26235,1,9.975,1,6.722,1
2024-01-12,18:00,40.26325,1,27.13621,1,0.26235,1,9.725,1,7.17,1
2024-01-12,19:00,42.80777,1,24.99443,1,0.19677,1,9.8,1,7.854,1
2024-01-12,20:00,46.64949,1,21.90596,1,0.32794,1,9.875,1,8.302,1
2024-01-12,21:00,49.94239,1,19.44387,1,0.52471,1,9.75,1,8.42,1
2024-01-12,22:00,47.09852,1,23.31659,1,0.39353,1,10.4,1,9.057,1
2024-01-12,23:00,44.35443,1,24.56877,1,0.45912,1,14.525,1,12.429,1
2024-01-13,00:00,40.37966,1,25.56797,1,0.17498,1,18.15,1,15.613,1
2024-01-13,01:00,39.44834,1,26.82857,1,0.26247,1,16.6,1,14.41,1
2024-01-13,02:00,38.01809,1,29.2134,1,0.59055,1,16.05,1,14.363,1
2024-01-13,03:00,45.55185,1,17.50652,1,0.65617,1,14.75,1,12.925,1
2024-01-13,04:00,44.75357,1,16.52074,1,0.72178,1,16.525,1,13.585,1
2024-01-13,05:00,40.06368,1,20.86244,1,0.85301,1,18.3,1,15.495,1
2024-01-13,06:00,40.91185,1,16.94009,1,0.65617,1,17.725,1,15.566,1
2024-01-13,07:00,29.83572,1,27.31392,1,0.85301,1,24.125,1,19.976,1
2024-01-13,08:00,30.73378,1,30.76582,1,0.98425,1,21.95,1,18.915,1
2024-01-13,09:00,32.92905,1,39.04716,1,1.11548,1,22.55,1,19.269,1
2024-01-13,10:00,35.22411,1,34.82505,1,1.31233,1,23.3,1,17.901,1
2024-01-13,11:00,36.82067,1,36.56687,1,1.37794,1,19.975,1,15.448,1
2024-01-13,12:00,35.67314,1,41.48861,1,1.37794,1,21.575,1,15.189,1
2024-01-13,13:00,35.72303,1,44.90131,1,1.64041,1,16.3,1,13.019,1
2024-01-13,14:00,39.56475,1,40.75497,1,1.31233,1,14.525,1,11.439,1
2024-01-13,15:00,39.2654,1,38.65341,1,1.37794,1,15.2,1,11.745,1
2024-01-13,16:00,37.16991,1,39.52479,1,1.37794,1,13.975,1,10.519,1
2024-01-13,17:00,33.22841,1,40.41374,1,1.57479,1,16.525,1,12.877,1
2024-01-13,18:00,31.88131,1,40.05316,1,1.50918,1,17.55,1,13.797,1
2024-01-13,19:00,40.86196,1,26.23168,1,1.50918,1,17.475,1,14.882,1
2024-01-13,20:00,33.67744,1,31.08757,1,1.70603,1,19.6,1,17.028,1
2024-01-13,21:00,35.67314,1,28.05757,1,1.64041,1,19.45,1,16.84,1
2024-01-13,22:00,34.22626,1,28.94624,1,1.96849,1,18.375,1,16.745,1
2024-01-13,23:00,33.07873,1,28.11095,1,1.83726,1,19.375,1,17.429,1
2024-01-14,00:00,36.92045,1,24.31186,1,0.26258,1,17.1,1,15.212,1
2024-01-14,01:00,38.71658,1,21.73633,1,0.08753,1,19.5,1,17.288,1
